,title,content
1182675,Leicester North East  UK Parliament constituency ,"Leicester North East (UK Parliament constituency)  Leicester North East was a borough constituency in the city of Leicester. It returned one Member of Parliament to the House of Commons of the Parliament of the United Kingdom.  The constituency was created for the 1950 general election, and abolished for the February 1974 general election.  The County Borough of Leicester wards of Belgrave, Charnwood, Humberstone, and Latimer.  Michael J Moroney was an industrial statistician and the author of the best-selling book on statistics ""Facts from Figures"""
