,title,content
1208792,K44FK,"K44FK  K44FK is a low-power television station licensed to Waterloo, Iowa. It was previously a repeater broadcasting programming from the Trinity Broadcasting Network, via satellite. The station was broadcast on UHF channel 44, with no digital signal currently on-the-air.  On May 12, 2006, the station was granted a construction permit to begin converting operations to digital television. The station broadcast at 15 kW on Channel 44.  TBN took K44FK silent April 13, 2010, due to declining support, which has been attributed to the digital transition.  Minority Media and Telecommunications Council Inc. acquired the translator as a donation from Trinity Broadcasting Network in 2010.  On June 16, 2011, the station was purchased by Luken Communications' sister company Digital Networks, LLC."
