,title,content
470258,Rants and Incendiary Tracts,"Rants and Incendiary Tracts  Rants and Incendiary Tracts: Voices of Desperate Illumination 1558–Present is a book edited by Bob Black and Adam Parfrey. It is an anthology of 56 rants co-published, as a 240 page paperback, by Amok Press and Loompanics Unlimited in 1989 ().  The list of names and rants are as follows below."
