,title,content
92484,Mike Irwin,"Mike Irwin  Michael Irwin is a British astronomer. He is the director of the Cambridge Astronomical Survey Unit and one of the discoverers of the Cetus Dwarf galaxy and the Sagittarius Dwarf Elliptical Galaxy.  Irwin is known worldwide for the leading role he plays in processing of digital optical and infra-red survey data. Currently, his efforts in processing of digital optical and infrared survey data of Vista Data Flow are being used for processing United Kingdom Infrared Telescope data.  In 2012, Royal Astronomical Society awarded Dr. Irwin the 2012 Herschel Medal, which recognises investigations of outstanding merit in observational astrophysics. Mike Irwin has also made contributions in the scientific community by writing and helping write several books."
